"","X","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"7114",22936,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",24,0,"Minivan - 2WD",2011,-500,"",NA,NA,"","","",""
"7115",22937,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.3,0,"Minivan - 2WD",2011,-1000,"",NA,NA,"","","",""
"7116",22938,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Honda","Accord Crosstour 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.7,0,"Sport Utility Vehicle - 2WD",2011,-1000,"",NA,NA,"","","",""
"7117",22939,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",24.8,0,"Sport Utility Vehicle - 2WD",2011,-500,"",NA,NA,"","","",""
"7119",22941,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.8799,0,"Sport Utility Vehicle - 2WD",2011,500,"",NA,NA,"","","",""
"7120",22942,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",27.2,0,"Sport Utility Vehicle - 2WD",2011,500,"",NA,NA,"","","",""
"7121",22944,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.8799,0,"Sport Utility Vehicle - 2WD",2011,500,"",NA,NA,"","","",""
"7122",22945,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",27.2,0,"Sport Utility Vehicle - 2WD",2011,500,"",NA,NA,"","","",""
"7125",22948,0,0,18,0,0,0,0,0,4,"Front-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,0,"Mazda","CX-7 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",22.5,0,"Sport Utility Vehicle - 2WD",2011,-3000,"",TRUE,NA,"","","",""
"7126",22949,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-7 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",25.1,0,"Sport Utility Vehicle - 2WD",2011,0,"",NA,NA,"","","",""
"7127",22950,0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",3350,0,"Premium","Premium Gasoline",0,0,"Nissan","Pathfinder 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",18.5111,0,"Sport Utility Vehicle - 2WD",2011,-5500,"",NA,NA,"","","",""
"7128",22951,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","FJ Cruiser 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.5,0,"Sport Utility Vehicle - 2WD",2011,-2500,"",NA,NA,"","","",""
"7129",22952,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Toyota","Venza","N","false",0,0,0,0,0,0,0,"Automatic (S6)",26.4,0,"Sport Utility Vehicle - 2WD",2011,0,"",NA,NA,"","","",""
"7130",22953,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","Venza","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",23.7,0,"Sport Utility Vehicle - 2WD",2011,-500,"",NA,NA,"","","",""
"7148",22976,0,0,51,0,0,0,0,0,4,"Front-Wheel Drive",1050,0,"Regular","Regular Gasoline",22,0,"Toyota","Prius","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",71.8162,0,"Midsize Cars",2011,6000,"",NA,NA,"Hybrid","","","202V Ni-MH"
"7158",22996,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",20,15,"Kia","Forte","N","false",0,97,0,0,0,0,0,"Manual 6-spd",32.2,0,"Midsize Cars",2011,2250,"",NA,NA,"","","",""
"7159",22997,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",20,15,"Kia","Forte","Y","false",0,97,0,0,0,0,0,"Automatic 6-spd",32.8325,0,"Midsize Cars",2011,2250,"",NA,NA,"","","",""
"7160",22998,0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,15,"Kia","Forte Eco","Y","false",0,97,0,0,0,0,0,"Automatic 6-spd",34.6372,0,"Midsize Cars",2011,2500,"",NA,NA,"","","",""
"7161",23000,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,15,"Kia","Optima","Y","false",0,102,0,0,0,0,0,"Automatic 6-spd",28.4,0,"Midsize Cars",2011,1250,"",TRUE,NA,"","","",""
"7163",23002,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Hyundai","Sonata","Y","false",0,104,0,0,0,0,0,"Automatic 6-spd",28.2,0,"Large Cars",2011,1250,"",TRUE,NA,"","","",""
"7169",23008,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",23.6629,0,"Sport Utility Vehicle - 2WD",2011,-1000,"",NA,NA,"","","",""
"7170",23009,0,0,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.5849,0,"Sport Utility Vehicle - 2WD",2011,0,"",NA,NA,"","","",""
"7171",23011,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.2001,0,"Sport Utility Vehicle - 2WD",2011,0,"",NA,NA,"","","",""
"7172",23012,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29.2,0,"Sport Utility Vehicle - 2WD",2011,750,"",NA,NA,"","","",""
"7173",23013,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",28.8,0,"Sport Utility Vehicle - 2WD",2011,750,"",NA,NA,"","","",""
"7174",23014,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",29.2,0,"Sport Utility Vehicle - 2WD",2011,750,"",NA,NA,"","","",""
"7175",23015,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",28.8,0,"Sport Utility Vehicle - 2WD",2011,750,"",NA,NA,"","","",""
"7176",23016,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Nissan","Murano FWD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",23.1186,0,"Sport Utility Vehicle - 2WD",2011,-1750,"",NA,NA,"","","",""
"7186",23042,0,7,106,0,0,32,0,34,NA,"Front-Wheel Drive",600,0,"Electricity","Electricity",23,0,"Nissan","Leaf","Y","false",0,0,73,0,0,0,0,"Automatic (A1)",151.5,0,"Midsize Cars",2011,8250,"",NA,NA,"EV","","","80 kW DCPM"
"7190",23051,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze Eco","Y","false",0,94,0,0,0,0,0,"Automatic (S6)",33.4,0,"Midsize Cars",2011,2500,"",TRUE,NA,"","","",""
"7192",23053,0,0,28,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze Eco","Y","false",0,94,0,0,0,0,0,"Manual 6-spd",36.5,0,"Midsize Cars",2011,3500,"",TRUE,NA,"","","",""
"7211",23076,0,0,18,13,0,0,0,0,4,"Front-Wheel Drive",2350,3200,"Gasoline or E85","Regular Gasoline",0,13,"Buick","Regal","Y","false",0,98,0,0,0,0,0,"Automatic (S6)",22.7,16.7,"Midsize Cars",2011,-500,"",TRUE,NA,"FFV","E85","310",""
"7212",23077,0,0,20,15,0,0,0,0,4,"Front-Wheel Drive",2150,3000,"Gasoline or E85","Regular Gasoline",0,13,"Buick","Regal","Y","false",0,98,0,0,0,0,0,"Manual 6-spd",25,18.5,"Midsize Cars",2011,500,"",TRUE,NA,"FFV","E85","330",""
"7213",23079,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,14,"Chrysler","200","N","false",0,101,0,0,0,0,0,"Automatic 4-spd",26.5,0,"Midsize Cars",2011,500,"",NA,NA,"","","",""
"7214",23080,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,14,"Chrysler","200","N","false",0,101,0,0,0,0,0,"Automatic 6-spd",24.8,0,"Midsize Cars",2011,500,"",NA,NA,"","","",""
"7215",23081,0,0,19,14,0,0,0,0,6,"Front-Wheel Drive",2350,3200,"Gasoline or E85","Regular Gasoline",0,14,"Chrysler","200","N","false",0,101,0,0,0,0,0,"Automatic 6-spd",23.7,17.1,"Midsize Cars",2011,-500,"",NA,NA,"FFV","E85","260",""
"7216",23082,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,13,"Dodge","Avenger","Y","false",0,101,0,0,0,0,0,"Automatic 4-spd",26.5,0,"Midsize Cars",2011,500,"",NA,NA,"","","",""
"7217",23083,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,13,"Dodge","Avenger","N","false",0,101,0,0,0,0,0,"Automatic 6-spd",24.8,0,"Midsize Cars",2011,500,"",NA,NA,"","","",""
"7218",23084,0,0,19,14,0,0,0,0,6,"Front-Wheel Drive",2350,3200,"Gasoline or E85","Regular Gasoline",0,13,"Dodge","Avenger","Y","false",0,101,0,0,0,0,0,"Automatic 6-spd",23.7,17.1,"Midsize Cars",2011,-500,"",NA,NA,"FFV","E85","260",""
"7219",23085,0,0,28,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","Y","false",0,96,0,0,0,0,0,"Automatic 6-spd",37.7468,0,"Midsize Cars",2011,3250,"",NA,NA,"","","",""
"7220",23086,0,0,28,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","Y","false",0,96,0,0,0,0,0,"Manual 6-spd",38.2,0,"Midsize Cars",2011,3250,"",NA,NA,"","","",""
"7221",23087,0,0,18,13,0,0,0,0,6,"Rear-Wheel Drive",2450,3400,"Gasoline or E85","Regular Gasoline",0,16,"Chrysler","300","Y","false",0,106,0,0,0,0,0,"Automatic 5-spd",22.3,15.8,"Large Cars",2011,-1000,"",NA,NA,"FFV","E85","290",""
"7222",23088,0,0,16,0,0,0,0,0,8,"Rear-Wheel Drive",2850,0,"Midgrade","Midgrade Gasoline",0,16,"Chrysler","300","Y","false",0,106,0,0,0,0,0,"Automatic 5-spd",19.3,0,"Large Cars",2011,-3000,"",NA,NA,"","","",""
"7223",23090,0,0,15,0,0,0,0,0,8,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,16,"Chrysler","300 AWD","N","false",0,106,0,0,0,0,0,"Automatic 5-spd",18.1499,0,"Large Cars",2011,-3250,"",NA,NA,"","","",""
"7224",23091,0,0,18,13,0,0,0,0,6,"Rear-Wheel Drive",2450,3400,"Gasoline or E85","Regular Gasoline",0,15,"Dodge","Charger","Y","false",0,105,0,0,0,0,0,"Automatic 5-spd",22.3,15.8,"Large Cars",2011,-1000,"",NA,NA,"FFV","E85","290",""
"7225",23092,0,0,16,0,0,0,0,0,8,"Rear-Wheel Drive",2850,0,"Midgrade","Midgrade Gasoline",0,15,"Dodge","Charger","Y","false",0,105,0,0,0,0,0,"Automatic 5-spd",19.3,0,"Large Cars",2011,-3000,"",NA,NA,"","","",""
"7226",23093,0,0,15,0,0,0,0,0,8,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,15,"Dodge","Charger AWD","Y","false",0,105,0,0,0,0,0,"Automatic 5-spd",18.1499,0,"Large Cars",2011,-3250,"",NA,NA,"","","",""
"7246",23117,0,0,17,12,0,0,0,0,6,"Front-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,0,"Chrysler","Town and Country","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.4,15.1,"Minivan - 2WD",2011,-1750,"",NA,NA,"FFV","E85","280",""
"7247",23118,0,0,17,12,0,0,0,0,6,"Front-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,0,"Dodge","Grand Caravan","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.4,15.1,"Minivan - 2WD",2011,-1750,"",NA,NA,"FFV","E85","280",""
"7248",23119,0,0,17,12,0,0,0,0,6,"Front-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,0,"Volkswagen","Routan","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.4,15.1,"Minivan - 2WD",2011,-1750,"",NA,NA,"FFV","E85","280",""
"7249",23120,0,0,16,12,0,0,0,0,6,"Rear-Wheel Drive",2750,3650,"Gasoline or E85","Regular Gasoline",0,0,"Dodge","Durango 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.4,15.3,"Sport Utility Vehicle - 2WD",2011,-2500,"",NA,NA,"FFV","E85","350",""
"7250",23121,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Dodge","Durango 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",17,0,"Sport Utility Vehicle - 2WD",2011,-5000,"",NA,NA,"","","",""
"7251",23123,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Dodge","Journey FWD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.3,0,"Sport Utility Vehicle - 2WD",2011,-500,"",NA,NA,"","","",""
"7252",23124,0,0,17,13,0,0,0,0,6,"Front-Wheel Drive",2600,3400,"Gasoline or E85","Regular Gasoline",0,0,"Dodge","Journey FWD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.8,15.4,"Sport Utility Vehicle - 2WD",2011,-1750,"",NA,NA,"FFV","E85","300",""
"7253",23125,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.8706,0,"Sport Utility Vehicle - 2WD",2011,-1750,"",NA,NA,"","","",""
"7254",23126,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer FWD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",21.8728,0,"Sport Utility Vehicle - 2WD",2011,-1750,"",NA,NA,"","","",""
"7255",23127,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Nissan","Xterra 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.8729,0,"Sport Utility Vehicle - 2WD",2011,-3250,"",NA,NA,"","","",""
"7268",23145,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","Y","false",0,94,0,0,0,0,0,"Automatic 6-spd",28.5,0,"Midsize Cars",2011,1750,"",NA,NA,"","","",""
"7273",23151,0,0,34,0,0,0,0,0,4,"Front-Wheel Drive",1450,0,"Regular","Regular Gasoline",0,11,"Hyundai","Sonata Hybrid","Y","false",0,104,0,0,0,0,0,"Automatic 6-spd",47.2,0,"Midsize Cars",2011,4000,"",NA,NA,"Hybrid","","","270V Li-Ion"
"7274",23152,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",20,15,"Kia","Forte","Y","false",0,97,0,0,0,0,0,"Automatic 6-spd",29.1552,0,"Midsize Cars",2011,1250,"",NA,NA,"","","",""
"7275",23153,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",20,15,"Kia","Forte","N","false",0,97,0,0,0,0,0,"Manual 6-spd",28.5,0,"Midsize Cars",2011,1250,"",NA,NA,"","","",""
"7385",23306,0,0,28,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","Y","false",0,96,0,0,0,0,0,"Automatic 6-spd",37.7603,0,"Midsize Cars",2012,3250,"",NA,NA,"","","",""
"7386",23307,0,0,28,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","Y","false",0,96,0,0,0,0,0,"Manual 6-spd",38.2,0,"Midsize Cars",2012,3250,"",NA,NA,"","","",""
"7392",23314,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,17,"Mazda","6","Y","false",0,102,0,0,0,0,0,"Automatic (S5)",27.5021,0,"Midsize Cars",2012,750,"",NA,NA,"","","",""
"7393",23315,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,17,"Mazda","6","N","false",0,102,0,0,0,0,0,"Manual 6-spd",26.9,0,"Midsize Cars",2012,500,"",NA,NA,"","","",""
"7394",23316,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,17,"Mazda","6","N","false",0,102,0,0,0,0,0,"Automatic (S6)",21.9748,0,"Midsize Cars",2012,-1000,"",NA,NA,"","","",""
"7395",23317,0,0,31,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Diesel","Diesel",0,16,"Volkswagen","Passat","Y","false",0,102,0,0,0,0,0,"Manual 6-spd",38.2,0,"Midsize Cars",2012,3000,"",TRUE,NA,"Diesel","","",""
"7407",23330,0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,17,"Hyundai","Equus","N","false",0,111,0,0,0,0,0,"Automatic 8-spd",19.0869,0,"Large Cars",2012,-4500,"",NA,NA,"","","",""
"7408",23331,0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Hyundai","Genesis","Y","false",0,109,0,0,0,0,0,"Automatic 8-spd",23.5,0,"Large Cars",2012,-500,"",NA,NA,"","","",""
"7409",23333,0,0,16,0,0,0,0,0,8,"Rear-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,16,"Hyundai","Genesis","N","false",0,109,0,0,0,0,0,"Automatic 8-spd",20.9,0,"Large Cars",2012,-3750,"",NA,NA,"","","",""
"7410",23334,0,0,16,0,0,0,0,0,8,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,16,"Hyundai","Genesis R-Spec","N","false",0,109,0,0,0,0,0,"Automatic 8-spd",19.9,0,"Large Cars",2012,-4500,"",NA,NA,"","","",""
"7418",23342,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",32,0,"Kia","Rondo","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",24.7,0,"Midsize Station Wagons",2012,-500,"",NA,NA,"","","",""
"7419",23344,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",32,0,"Kia","Rondo","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.8,0,"Midsize Station Wagons",2012,-1000,"",NA,NA,"","","",""
"7452",23380,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Kia","Sedona","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",22.7,0,"Minivan - 2WD",2012,-1000,"",NA,NA,"","","",""
"7453",23381,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Mazda","5","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",27.2682,0,"Minivan - 2WD",2012,500,"",NA,NA,"","","",""
"7454",23382,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Mazda","5","Y","false",0,0,0,0,0,0,0,"Manual 6-spd",27,0,"Minivan - 2WD",2012,500,"",NA,NA,"","","",""
"7455",23383,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",28.8,0,"Sport Utility Vehicle - 2WD",2012,750,"",NA,NA,"","","",""
"7456",23384,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",25.8,0,"Sport Utility Vehicle - 2WD",2012,-500,"",NA,NA,"","","",""
"7457",23385,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",27.7,0,"Sport Utility Vehicle - 2WD",2012,750,"",NA,NA,"","","",""
"7458",23386,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",26.1,0,"Sport Utility Vehicle - 2WD",2012,0,"",NA,NA,"","","",""
"7459",23388,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",27.4,0,"Sport Utility Vehicle - 2WD",2012,500,"",NA,NA,"","","",""
"7460",23389,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.9,0,"Sport Utility Vehicle - 2WD",2012,500,"",NA,NA,"","","",""
"7461",23390,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",24.7,0,"Sport Utility Vehicle - 2WD",2012,-500,"",NA,NA,"","","",""
"7462",23391,0,0,20,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.3,0,"Sport Utility Vehicle - 2WD",2012,-500,"",NA,NA,"","","",""
"7463",23392,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",27.6,0,"Sport Utility Vehicle - 2WD",2012,500,"",TRUE,NA,"","","",""
"7464",23393,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",27.7619,0,"Sport Utility Vehicle - 2WD",2012,750,"",NA,NA,"","","",""
"7465",23394,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",26.1,0,"Sport Utility Vehicle - 2WD",2012,0,"",NA,NA,"","","",""
"7483",23416,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze Eco","Y","false",0,94,0,0,0,0,0,"Automatic 6-spd",33.8,0,"Midsize Cars",2012,3000,"",TRUE,NA,"","","",""
"7487",23423,0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",3800,0,"Premium","Premium Gasoline",0,17,"Chrysler","300/SRT-8","N","false",0,107,0,0,0,0,0,"Automatic 5-spd",16.3,0,"Large Cars",2010,-7750,"G",NA,NA,"","","",""
"7488",23424,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Nissan","Quest","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",23.3677,0,"Minivan - 2WD",2011,-1000,"",NA,NA,"","","",""
"7514",23464,0,0,18,13,0,0,0,0,4,"Front-Wheel Drive",2350,3200,"Gasoline or E85","Regular Gasoline",0,13,"Buick","Regal","Y","false",0,98,0,0,0,0,0,"Automatic (S6)",23.2,16.8,"Midsize Cars",2012,-500,"",TRUE,NA,"FFV","E85","300",""
"7515",23466,0,0,20,15,0,0,0,0,4,"Front-Wheel Drive",2150,3000,"Gasoline or E85","Regular Gasoline",0,13,"Buick","Regal","N","false",0,98,0,0,0,0,0,"Manual 6-spd",25,18.5,"Midsize Cars",2012,500,"",TRUE,NA,"FFV","E85","320",""
"7516",23467,0,0,17,13,0,0,0,0,6,"Front-Wheel Drive",2450,3400,"Gasoline or E85","Regular Gasoline",0,16,"Buick","LaCrosse","N","false",0,100,0,0,0,0,0,"Automatic (S6)",21.6488,15.6781,"Midsize Cars",2012,-1000,"",NA,NA,"FFV","E85","280",""
"7517",23468,0,0,16,12,0,0,0,0,6,"All-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,16,"Buick","LaCrosse AWD","N","false",0,100,0,0,0,0,0,"Automatic (S6)",20.4776,15,"Midsize Cars",2012,-1750,"",NA,NA,"FFV","E85","270",""
"7518",23469,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,13,"Buick","Regal eAssist","Y","false",0,98,0,0,0,0,0,"Auto(AV-S6)",31.4323,0,"Midsize Cars",2012,2250,"",NA,NA,"Hybrid","","","115V Li-Ion"
