"","X","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"10403",27042,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","N","false",0,96,0,0,0,0,0,"Automatic 6-spd",30.8337,0,"Midsize Cars",2014,2000,"",NA,NA,"","","",""
"10404",27043,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","N","false",0,96,0,0,0,0,0,"Manual 6-spd",30.9,0,"Midsize Cars",2014,2000,"",NA,NA,"","","",""
"10405",27044,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,0,"Hyundai","Elantra Coupe","N","false",95,0,0,0,0,0,0,"Automatic 6-spd",30.3654,0,"Midsize Cars",2014,2000,"",NA,NA,"","","",""
"10411",27051,36,0,0,0,0,0,4,"Front-Wheel Drive",1350,0,"Regular","Regular Gasoline",0,11,"Kia","Optima Hybrid","N","false",0,102,0,0,0,0,0,"Auto(AM6)",48,0,"Midsize Cars",2014,4500,"",NA,NA,"Hybrid","","","270V Li-Ion"
"10412",27052,35,0,0,0,0,0,4,"Front-Wheel Drive",1400,0,"Regular","Regular Gasoline",0,11,"Kia","Optima Hybrid EX","N","false",0,102,0,0,0,0,0,"Auto(AM6)",47,0,"Midsize Cars",2014,4250,"",NA,NA,"Hybrid","","","270V Li-Ion"
"10413",27053,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,15,"Nissan","Sentra","N","false",0,96,0,0,0,0,0,"Manual 6-spd",34.8,0,"Midsize Cars",2014,2500,"",NA,NA,"","","",""
"10414",27054,30,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,15,"Nissan","Sentra","N","false",0,96,0,0,0,0,0,"Automatic (variable gear ratios)",39.6159,0,"Midsize Cars",2014,3500,"",NA,NA,"","","",""
"10415",27055,30,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,15,"Nissan","Sentra FE","N","false",0,96,0,0,0,0,0,"Automatic (variable gear ratios)",39.8997,0,"Midsize Cars",2014,3500,"",NA,NA,"","","",""
"10416",27056,30,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,15,"Nissan","Sentra","N","false",0,96,0,0,0,0,0,"Automatic (variable gear ratios)",38.5605,0,"Midsize Cars",2014,3500,"",NA,NA,"","","",""
"10417",27057,20,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,17,"Ford","Special Service Police FWD","N","false",0,103,0,0,0,0,0,"Automatic 6-spd",25.6,0,"Large Cars",2014,500,"",TRUE,NA,"","","",""
"10418",27058,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",23,0,"Kia","Forte 5","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.9,0,"Large Cars",2014,500,"",TRUE,NA,"","","",""
"10419",27059,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",23,0,"Kia","Forte 5","N","false",0,0,0,0,0,0,0,"Manual 6-spd",26.9,0,"Large Cars",2014,500,"",TRUE,NA,"","","",""
"10420",27060,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",23,0,"Kia","Forte 5","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",30.9495,0,"Large Cars",2014,2000,"",NA,NA,"","","",""
"10421",27062,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",23,0,"Kia","Forte 5","N","false",0,0,0,0,0,0,0,"Manual 6-spd",30.9,0,"Large Cars",2014,2000,"",NA,NA,"","","",""
"10428",27069,26,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,0,"Nissan","Rogue FWD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",33.0278,0,"Small Sport Utility Vehicle 2WD",2014,2000,"",NA,NA,"","","",""
"10429",27070,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",25.4,0,"Small Sport Utility Vehicle 2WD",2014,-500,"",NA,NA,"","","",""
"10430",27071,19,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",23.6,0,"Small Sport Utility Vehicle 2WD",2014,-1000,"",NA,NA,"","","",""
"10431",27073,24,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4","N","false",0,0,0,0,0,0,0,"Automatic (S6)",30.1,0,"Small Sport Utility Vehicle 2WD",2014,1250,"",NA,NA,"","","",""
"10441",27086,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Nissan","Rogue Select FWD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.9,0,"Small Sport Utility Vehicle 2WD",2014,750,"",NA,NA,"","","",""
"10445",27090,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,15,"Mazda","6","N","false",0,100,0,0,0,0,0,"Automatic (S6)",33.6591,0,"Midsize Cars",2015,2500,"",NA,NA,"","","",""
"10446",27091,28,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",0,15,"Mazda","6","N","false",0,100,0,0,0,0,0,"Automatic (S6)",36.3466,0,"Midsize Cars",2015,3250,"",NA,NA,"","","",""
"10447",27092,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,15,"Mazda","6","N","false",0,100,0,0,0,0,0,"Manual 6-spd",32.0633,0,"Midsize Cars",2015,2250,"",NA,NA,"","","",""
"10450",27096,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",23.049,0,"Small Sport Utility Vehicle 2WD",2015,-1000,"",NA,NA,"","","",""
"10451",27097,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",34.1482,0,"Small Sport Utility Vehicle 2WD",2015,2250,"",NA,NA,"","","",""
"10452",27098,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",33.7,0,"Small Sport Utility Vehicle 2WD",2015,2250,"",NA,NA,"","","",""
"10453",27099,25,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-5 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",31.5992,0,"Small Sport Utility Vehicle 2WD",2015,1750,"",NA,NA,"","","",""
"10460",27107,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","N","false",0,100,0,0,0,0,0,"Automatic (S6)",32,0,"Midsize Cars",2014,2250,"",TRUE,NA,"","","",""
"10473",27122,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.2,0,"Small Sport Utility Vehicle 2WD",2015,0,"",NA,NA,"","","",""
"10491",27142,42,0,0,0,0,0,4,"Front-Wheel Drive",1300,0,"Regular","Regular Gasoline",0,24,"Ford","C-MAX Hybrid FWD","N","false",0,100,0,0,0,0,0,"Automatic (variable gear ratios)",57.3,0,"Large Cars",2014,4750,"",NA,NA,"Hybrid","","","280V Li-Ion"
"10529",27214,22,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",27.6,0,"Sport Utility Vehicle - 2WD",2011,500,"",TRUE,NA,"","","",""
"10561",27250,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Ram","C/V","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",22.1,0,"Minivan - 2WD",2014,-1000,"",NA,NA,"","","",""
"10585",27291,23,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,16,"Chrysler","200","N","false",0,101,0,0,0,0,0,"Automatic 9-spd",29.4,0,"Midsize Cars",2015,2000,"",NA,NA,"","","",""
"10586",27292,19,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Chrysler","200","N","false",0,101,0,0,0,0,0,"Automatic 9-spd",23.9,0,"Midsize Cars",2015,0,"",NA,NA,"","","",""
"10587",27293,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,15,"Volvo","S80 FWD","N","false",0,98,0,0,0,0,0,"Automatic (S8)",32.0234,0,"Midsize Cars",2015,2250,"",TRUE,NA,"","","",""
"10595",27302,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,34,"Volvo","XC60 FWD","N","false",0,99,0,0,0,0,0,"Automatic (S8)",30.8,0,"Small Sport Utility Vehicle 2WD",2015,1750,"",TRUE,NA,"","","",""
"10596",27303,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,37,"Volvo","XC70 FWD","N","false",0,98,0,0,0,0,0,"Automatic (S8)",30.8,0,"Small Sport Utility Vehicle 2WD",2015,1750,"",TRUE,NA,"","","",""
"10638",27363,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,15,"Kia","Cadenza","N","false",0,106,0,0,0,0,0,"Automatic 6-spd",23.4,0,"Large Cars",2015,-500,"",NA,NA,"","","",""
"10654",27382,20,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,15,"Kia","Optima","N","false",0,102,0,0,0,0,0,"Automatic (S6)",25.3,0,"Midsize Cars",2015,500,"",TRUE,NA,"","","",""
"10678",27422,23,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,15,"Kia","Optima","N","false",0,102,0,0,0,0,0,"Automatic (S6)",28.9255,0,"Midsize Cars",2015,1750,"",NA,NA,"","","",""
"10679",27424,25,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,14,"Kia","Forte","N","false",0,96,0,0,0,0,0,"Manual 6-spd",32.6,0,"Midsize Cars",2015,2500,"",NA,NA,"","","",""
"10680",27425,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,14,"Kia","Forte","N","false",0,96,0,0,0,0,0,"Automatic (S6)",31.6206,0,"Midsize Cars",2015,2250,"",NA,NA,"","","",""
"10682",27427,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",23,0,"Kia","Forte 5","N","false",0,0,0,0,0,0,0,"Automatic (S6)",31.8,0,"Large Cars",2015,2000,"",NA,NA,"","","",""
"10683",27428,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",23,0,"Kia","Forte 5","N","false",0,0,0,0,0,0,0,"Automatic (S6)",26.9,0,"Large Cars",2015,500,"",TRUE,NA,"","","",""
"10684",27429,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",23,0,"Kia","Forte 5","N","false",0,0,0,0,0,0,0,"Manual 6-spd",26.9,0,"Large Cars",2015,500,"",TRUE,NA,"","","",""
"10687",27432,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Lincoln","MKC  FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",28.5,0,"Small Sport Utility Vehicle 2WD",2015,0,"",TRUE,NA,"","","",""
"10726",27477,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Buick","LaCrosse","N","false",0,100,0,0,0,0,0,"Automatic (S6)",22.3051,0,"Midsize Cars",2015,-1000,"",NA,NA,"","","",""
"10728",27482,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,13,"Buick","Regal eAssist","N","false",0,98,0,0,0,0,0,"Automatic (S6)",31.5,0,"Midsize Cars",2015,2250,"",NA,NA,"Hybrid","","","115V Li-Ion"
"10729",27483,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Buick","LaCrosse eAssist","N","false",0,100,0,0,0,0,0,"Automatic (S6)",31.5,0,"Midsize Cars",2015,2250,"",NA,NA,"Hybrid","","","115V Li-Ion"
"10730",27484,20,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,13,"Buick","Regal","N","false",0,98,0,0,0,0,0,"Manual 6-spd",25.7,0,"Midsize Cars",2015,500,"",TRUE,NA,"","","",""
"10732",27486,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,13,"Buick","Regal","N","false",0,98,0,0,0,0,0,"Automatic (S6)",26,0,"Midsize Cars",2015,500,"",TRUE,NA,"","","",""
"10733",27487,19,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,13,"Buick","Regal","N","false",0,98,0,0,0,0,0,"Automatic (S6)",24.5,0,"Midsize Cars",2015,0,"",NA,NA,"","","",""
"10735",27489,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Automatic (S6)",33.3,0,"Midsize Cars",2015,2500,"",TRUE,NA,"","","",""
"10736",27490,27,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Sonic 5","N","false",0,91,0,0,0,0,0,"Automatic (S6)",34.8,0,"Midsize Cars",2015,3000,"",TRUE,NA,"","","",""
"10737",27492,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Sonic 5 RS","N","false",0,91,0,0,0,0,0,"Automatic (S6)",32.1,0,"Midsize Cars",2015,2000,"",TRUE,NA,"","","",""
"10738",27493,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Manual 6-spd",33.7,0,"Midsize Cars",2015,2500,"",TRUE,NA,"","","",""
"10739",27494,22,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Automatic (S6)",28.5,0,"Midsize Cars",2015,1750,"",NA,NA,"","","",""
"10740",27495,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Cruze","N","false",0,94,0,0,0,0,0,"Manual 6-spd",32,0,"Midsize Cars",2015,2250,"",NA,NA,"","","",""
"10741",27496,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Malibu","N","false",0,100,0,0,0,0,0,"Automatic (S6)",32.5971,0,"Midsize Cars",2015,2250,"",NA,NA,"","","",""
"10742",27497,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Malibu","N","false",0,100,0,0,0,0,0,"Automatic (S6)",26,0,"Midsize Cars",2015,500,"",TRUE,NA,"","","",""
"10743",27498,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","N","false",0,96,0,0,0,0,0,"Automatic (S6)",31.0157,0,"Midsize Cars",2015,2000,"",NA,NA,"","","",""
"10744",27499,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","N","false",0,96,0,0,0,0,0,"Manual 6-spd",30.9,0,"Midsize Cars",2015,2000,"",NA,NA,"","","",""
"10746",27501,27,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",0,15,"Nissan","Altima","N","false",0,102,0,0,0,0,0,"Automatic (variable gear ratios)",35.0859,0,"Midsize Cars",2015,3000,"",NA,NA,"","","",""
"10747",27503,22,0,0,0,0,0,6,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,15,"Nissan","Altima","N","false",0,102,0,0,0,0,0,"Auto(AV-S7)",29.0997,0,"Midsize Cars",2015,1250,"",NA,NA,"","","",""
"10748",27504,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,18,"Cadillac","XTS","N","false",0,104,0,0,0,0,0,"Automatic (S6)",22.305,0,"Large Cars",2015,-1000,"",NA,NA,"","","",""
"10750",27506,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Impala","N","false",0,105,0,0,0,0,0,"Automatic (S6)",22.3051,0,"Large Cars",2015,-1000,"",NA,NA,"","","",""
"10752",27508,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Impala","N","false",0,105,0,0,0,0,0,"Automatic (S6)",30.2,0,"Large Cars",2015,750,"",NA,NA,"","","",""
"10755",27511,20,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,17,"Ford","Special Service Police FWD","N","false",0,103,0,0,0,0,0,"Automatic 6-spd",25.6,0,"Large Cars",2015,500,"",TRUE,NA,"","","",""
"10756",27512,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus FWD","N","false",0,102,0,0,0,0,0,"Automatic (S6)",28.5,0,"Large Cars",2015,1250,"",TRUE,NA,"","","",""
"10757",27514,19,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus FWD","N","false",0,102,0,0,0,0,0,"Automatic (S6)",24.3316,0,"Large Cars",2015,0,"",NA,NA,"","","",""
"10760",27517,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Hyundai","Sonata","N","false",0,106,0,0,0,0,0,"Automatic (S6)",31.5165,0,"Large Cars",2015,2250,"",NA,NA,"","","",""
"10761",27518,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,16,"Hyundai","Sonata Sport Limited","N","false",0,106,0,0,0,0,0,"Automatic (S6)",30.4244,0,"Large Cars",2015,2000,"",NA,NA,"","","",""
"10770",27528,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,28,"Chevrolet","Equinox FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",20.7,0,"Small Sport Utility Vehicle 2WD",2015,-1750,"",NA,NA,"","","",""
"10771",27529,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,28,"Chevrolet","Equinox FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",28.3968,0,"Small Sport Utility Vehicle 2WD",2015,1250,"",NA,NA,"","","",""
"10773",27531,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,28,"GMC","Terrain FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",20.7,0,"Small Sport Utility Vehicle 2WD",2015,-1750,"",NA,NA,"","","",""
"10774",27532,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,28,"GMC","Terrain FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",28.3968,0,"Small Sport Utility Vehicle 2WD",2015,1250,"",NA,NA,"","","",""
"10775",27533,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Honda","Pilot 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.2302,0,"Small Sport Utility Vehicle 2WD",2015,-1000,"",NA,NA,"","","",""
"10784",27543,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Enclave FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.6,0,"Standard Sport Utility Vehicle 2WD",2015,-2500,"",NA,NA,"","","",""
"10785",27544,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,30,"Cadillac","SRX","N","false",0,101,0,0,0,0,0,"Automatic (S6)",20.615,0,"Standard Sport Utility Vehicle 2WD",2015,-2500,"",NA,NA,"","","",""
"10786",27545,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Traverse FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.6,0,"Standard Sport Utility Vehicle 2WD",2015,-2500,"",NA,NA,"","","",""
"10787",27547,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",24.9717,0,"Standard Sport Utility Vehicle 2WD",2015,0,"",TRUE,NA,"","","",""
"10789",27549,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.4,0,"Standard Sport Utility Vehicle 2WD",2015,-1750,"",NA,NA,"","","",""
"10790",27550,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"GMC","Acadia FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.6,0,"Standard Sport Utility Vehicle 2WD",2015,-2500,"",NA,NA,"","","",""
"10812",27594,28,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","N","false",0,96,0,0,0,0,0,"Automatic (S6)",35.9434,0,"Midsize Cars",2015,3250,"",NA,NA,"","","",""
"10813",27595,27,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra Limited","N","false",0,96,0,0,0,0,0,"Automatic (S6)",35.1598,0,"Midsize Cars",2015,3000,"",NA,NA,"","","",""
"10814",27596,27,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",0,15,"Hyundai","Elantra","N","false",0,96,0,0,0,0,0,"Manual 6-spd",34.5,0,"Midsize Cars",2015,3000,"",NA,NA,"","","",""
"10815",27597,26,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",0,14,"Kia","Forte","N","false",0,96,0,0,0,0,0,"Automatic (S6)",33.979,0,"Midsize Cars",2015,3000,"",NA,NA,"","","",""
"10828",27615,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe Ultimate 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.9,0,"Small Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"","","",""
"10842",27630,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.1264,0,"Small Sport Utility Vehicle 2WD",2015,500,"",NA,NA,"","","",""
"10843",27631,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",29.3,0,"Small Sport Utility Vehicle 2WD",2015,750,"",NA,NA,"","","",""
"10883",27689,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","N","false",0,100,0,0,0,0,0,"Automatic (S6)",28.6,0,"Midsize Cars",2015,1250,"",TRUE,NA,"","","",""
"10884",27691,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","N","false",0,100,0,0,0,0,0,"Automatic (S6)",28.3801,0,"Midsize Cars",2015,1250,"",NA,NA,"","","",""
"10885",27692,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","N","false",0,100,0,0,0,0,0,"Automatic (S6)",32,0,"Midsize Cars",2015,2250,"",TRUE,NA,"","","",""
"10886",27693,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","N","false",0,100,0,0,0,0,0,"Automatic (S6)",30.2935,0,"Midsize Cars",2015,2000,"",TRUE,NA,"","","",""
"10887",27694,36,0,0,0,0,0,4,"Front-Wheel Drive",1350,0,"Regular","Regular Gasoline",0,12,"Hyundai","Sonata Hybrid","N","false",0,104,0,0,0,0,0,"Auto(AM6)",48,0,"Midsize Cars",2015,4500,"",NA,NA,"Hybrid","","","270V Li-Ion"
"10888",27695,36,0,0,0,0,0,4,"Front-Wheel Drive",1400,0,"Regular","Regular Gasoline",0,12,"Hyundai","Sonata Hybrid Limited","N","false",0,104,0,0,0,0,0,"Auto(AM6)",47.7,0,"Midsize Cars",2015,4250,"",NA,NA,"Hybrid","","","270V Li-Ion"
"10890",27698,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Lincoln","MKZ FWD","N","false",0,99,0,0,0,0,0,"Automatic (S6)",28.6,0,"Midsize Cars",2015,1250,"",TRUE,NA,"","","",""
"10895",27705,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.0691,0,"Small Sport Utility Vehicle 2WD",2015,500,"",NA,NA,"","","",""
"10896",27706,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Kia","Sportage FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.8,0,"Small Sport Utility Vehicle 2WD",2015,0,"",TRUE,NA,"","","",""
"10913",27728,29,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Sonic 5","N","false",0,91,0,0,0,0,0,"Manual 6-spd",37.1,0,"Midsize Cars",2015,3500,"",TRUE,NA,"","","",""
"10914",27729,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Sonic 5 RS","N","false",0,91,0,0,0,0,0,"Manual 6-spd",35,0,"Midsize Cars",2015,2500,"",TRUE,NA,"","","",""
